date,day,type,name,color,style,generation,gender,unit_price,sales,items
2012-12-18,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-01-04,We,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,F,2049.0982,2049.1,1
2012-04-14,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-12-27,Th,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-07-19,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-19,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-19,Th,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-07-20,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-07-20,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-17,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-10-22,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-07-07,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-07,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-07-08,Su,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-02-02,Th,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-02-03,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-03-13,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-09-22,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-02-01,We,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,F,2049.0982,2049.1,1
2012-11-03,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-01-08,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-06-16,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-06-16,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-06-16,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-06-13,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-10-21,Su,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-10-21,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-16,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-12-27,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-01-18,We,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-01-18,We,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-12-18,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-06,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-06,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-05-07,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-10-20,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-03-14,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-08-08,We,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-08-08,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-22,Su,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-08-21,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-09-05,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-12-04,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-09-19,We,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-09-19,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-09-19,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-09-20,Th,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-03-13,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,F,2049.0982,2049.1,1
2012-04-21,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-04-21,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-05-12,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-06-14,Th,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-06-14,Th,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-12-03,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-12-03,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-11,We,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-07-21,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-21,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-02-11,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-09-14,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-09-10,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-21,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-03,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-03,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-04,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-04,Su,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-08-23,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-08-23,Th,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-08-23,Th,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-03-02,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-09-05,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-04-18,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-18,We,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2049.0982,2049.1,1
2012-10-17,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-10-17,We,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-06-14,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-06-22,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-11-22,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-22,Th,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-04-21,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-02,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-20,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-01-13,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-10-01,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-10-01,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-05-15,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-08-24,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-01-05,Th,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2049.0982,2049.1,1
2012-04-13,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-09-13,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-09-13,Th,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-12-23,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-07,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-07,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-04,Su,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2049.0982,2049.1,1
2012-11-04,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-09-06,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-02-19,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-02-19,Su,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-02-19,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-10-15,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2049.0982,2049.1,1
2012-10-15,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-10-15,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-05-24,Th,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-02-10,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-06-12,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-06-12,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-04,We,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-06-22,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-06-22,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-20,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-09-18,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-03-31,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-29,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-29,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-01-29,Su,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-01-30,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-05,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-11-18,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-18,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-01-06,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-01-06,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-06-11,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-12-05,We,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-12-05,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-12-05,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-12-05,We,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-12-05,We,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-08-06,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-08-25,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-09-03,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-12-16,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-08-06,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-07-23,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-11-19,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-19,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-12-20,Th,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-11-06,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,F,2049.0982,2049.1,1
2012-08-13,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-11-20,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-20,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-11-20,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-11-20,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-03-31,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-11-08,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-08,Th,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,F,2049.0982,2049.1,1
2012-11-08,Th,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-12-23,Su,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-12-23,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-05-29,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-05-29,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-08-16,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-12-14,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-12-06,Th,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-12-06,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-12-06,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-23,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-25,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-10-14,Su,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,F,2049.0982,2049.1,1
2012-10-14,Su,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-06-03,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-09-19,We,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-02-24,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-12-21,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-07,We,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-09-04,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-03-07,We,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-03-07,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-05-18,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-10-02,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-05-19,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-10-16,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-04-17,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-03,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-05-30,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-08,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-25,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-05-01,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-04-10,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-29,Su,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-07-26,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-02-12,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-05-20,Su,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-05-20,Su,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-09-04,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-08-16,Th,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-08-16,Th,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-02-26,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-02-26,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-06-24,Su,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,F,2049.0982,2049.1,1
2012-06-24,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-06-02,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-07,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-23,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-11-17,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-17,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-03-12,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-03-12,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-07-01,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-01,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-04-17,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-01-10,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-10-05,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-08-05,Su,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,F,2049.0982,2049.1,1
2012-08-05,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-08-05,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-07-25,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-25,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-06-26,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-06-26,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-03-30,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-12-19,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-12-08,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-12-08,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-12-14,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-01-11,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-11,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-06-10,Su,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-10-03,We,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2049.0982,2049.1,1
2012-10-04,Th,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-03-20,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-03-20,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-06-11,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-06-11,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2049.0982,2049.1,1
2012-09-15,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-01-28,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-02-14,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-02-14,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,M,2049.0982,2049.1,1
2012-08-04,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,F,2049.0982,2049.1,1
2012-08-04,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2049.0982,2049.1,1
2012-08-04,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-07-27,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-01-02,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-12-21,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-08-15,We,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-08-15,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-04-24,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2049.0982,2049.1,1
2012-04-24,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2049.0982,2049.1,1
2012-04-24,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2049.0982,2049.1,1
2012-11-10,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-16,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-06-01,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-06-29,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-03-19,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2049.0982,2049.1,1
2012-12-07,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-08-28,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2049.0982,2049.1,1
2012-02-17,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2049.0982,2049.1,1
2012-10-06,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2049.0982,2049.1,1
2012-10-06,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2049.0982,2049.1,1
2012-06-23,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2049.0982,2049.1,1
2012-06-23,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2049.0982,2049.1,1
2012-11-15,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
2012-11-15,Th,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,F,2049.0982,2049.1,1
2012-01-22,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-03-30,Fr,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2049.0982,2049.1,1
2012-08-14,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2049.0982,2049.1,1
