date,day,product,type,name,color,style,customer,birth,generation,gender,unit_price,items,sales
2013-03-13,We,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00019670,1983,Millenial,M,1120.49,1,1120.49
2013-03-13,We,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00026986,1978,Gen X,F,1120.49,1,1120.49
2013-03-13,We,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00021062,1984,Millenial,F,539.99,1,539.99
2013-03-13,We,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00029389,1971,Gen X,M,539.99,1,539.99
2013-03-13,We,BK-T79U-60,Touring,"Touring-1000 Blue, 60",Blue,U,AW00027839,1980,Gen X,F,2384.07,1,2384.07
2013-03-14,Th,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00011570,1971,Gen X,F,2319.99,1,2319.99
2013-03-14,Th,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00013541,1966,Gen X,F,2319.99,1,2319.99
2013-03-14,Th,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00012315,1959,Boomers,F,2319.99,1,2319.99
2013-03-14,Th,BK-M18S-52,Mountain,"Mountain-500 Silver, 52",Silver,U,AW00014926,1973,Gen X,M,564.99,1,564.99
2013-03-14,Th,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00013559,1974,Gen X,F,2319.99,1,2319.99
2013-03-14,Th,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00016890,1959,Boomers,M,1700.99,1,1700.99
2013-03-14,Th,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00012154,1967,Gen X,F,2319.99,1,2319.99
2013-03-14,Th,BK-T18U-62,Touring,"Touring-3000 Blue, 62",Blue,U,AW00014697,1977,Gen X,M,742.35,1,742.35
2013-03-14,Th,BK-T18Y-54,Touring,"Touring-3000 Yellow, 54",Yellow,U,AW00017651,1975,Gen X,M,742.35,1,742.35
2013-03-14,Th,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00026760,1980,Gen X,F,539.99,1,539.99
2013-03-14,Th,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00020814,1984,Millenial,F,539.99,1,539.99
2013-03-14,Th,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00016742,1946,Boomers,M,2443.35,1,2443.35
2013-03-14,Th,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00011903,1985,Millenial,F,2294.99,1,2294.99
2013-03-14,Th,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00024735,1971,Gen X,F,2384.07,1,2384.07
2013-03-14,Th,BK-T79Y-50,Touring,"Touring-1000 Yellow, 50",Yellow,U,AW00024345,1978,Gen X,F,2384.07,1,2384.07
2013-03-14,Th,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00019682,1978,Gen X,M,1120.49,1,1120.49
2013-03-14,Th,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00012291,1949,Boomers,M,1120.49,1,1120.49
2013-03-14,Th,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00021072,1976,Gen X,M,539.99,1,539.99
2013-03-14,Th,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00025747,1975,Gen X,M,539.99,1,539.99
2013-03-15,Fr,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00023418,1978,Gen X,F,1120.49,1,1120.49
2013-03-15,Fr,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00012620,1974,Gen X,M,2294.99,1,2294.99
2013-03-15,Fr,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00020850,1981,Millenial,M,1700.99,1,1700.99
2013-03-15,Fr,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00017095,1977,Gen X,M,1700.99,1,1700.99
2013-03-15,Fr,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00011535,1963,Boomers,M,2294.99,1,2294.99
2013-03-15,Fr,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00012076,1955,Boomers,F,2294.99,1,2294.99
2013-03-15,Fr,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00020817,1983,Millenial,M,539.99,1,539.99
2013-03-15,Fr,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00020818,1983,Millenial,F,539.99,1,539.99
2013-03-15,Fr,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00028923,1981,Millenial,M,2384.07,1,2384.07
2013-03-15,Fr,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00028949,1978,Gen X,M,2384.07,1,2384.07
2013-03-15,Fr,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00019717,1965,Boomers,M,1120.49,1,1120.49
2013-03-15,Fr,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00019482,1967,Gen X,M,1120.49,1,1120.49
2013-03-15,Fr,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00022469,1973,Gen X,F,539.99,1,539.99
2013-03-16,Sa,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00011550,1979,Gen X,F,2294.99,1,2294.99
2013-03-16,Sa,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00011439,1953,Boomers,F,2294.99,1,2294.99
2013-03-16,Sa,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00016896,1958,Boomers,F,1700.99,1,1700.99
2013-03-16,Sa,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00014083,1986,Millenial,M,1700.99,1,1700.99
2013-03-16,Sa,BK-M38S-40,Mountain,"Mountain-400-W Silver, 40",Silver,W,AW00014103,1949,Boomers,F,769.49,1,769.49
2013-03-16,Sa,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00020424,1957,Boomers,F,539.99,1,539.99
2013-03-16,Sa,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00020816,1986,Millenial,M,539.99,1,539.99
2013-03-16,Sa,BK-T18Y-50,Touring,"Touring-3000 Yellow, 50",Yellow,U,AW00028828,1978,Gen X,F,742.35,1,742.35
2013-03-16,Sa,BK-T18U-44,Touring,"Touring-3000 Blue, 44",Blue,U,AW00026329,1978,Gen X,F,742.35,1,742.35
2013-03-16,Sa,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00011097,1972,Gen X,M,2294.99,1,2294.99
2013-03-16,Sa,BK-T44U-50,Touring,"Touring-2000 Blue, 50",Blue,U,AW00025366,1974,Gen X,M,1214.85,1,1214.85
2013-03-16,Sa,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00021654,1969,Gen X,M,539.99,1,539.99
2013-03-16,Sa,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00029400,1976,Gen X,M,539.99,1,539.99
2013-03-16,Sa,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00027143,1974,Gen X,M,1120.49,1,1120.49
2013-03-16,Sa,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00012630,1960,Boomers,M,2384.07,1,2384.07
2013-03-16,Sa,BK-T79U-46,Touring,"Touring-1000 Blue, 46",Blue,U,AW00024105,1979,Gen X,F,2384.07,1,2384.07
2013-03-16,Sa,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00011050,1957,Boomers,M,769.49,1,769.49
2013-03-17,Su,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00023414,1973,Gen X,M,1120.49,1,1120.49
2013-03-17,Su,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00012133,1961,Boomers,F,2319.99,1,2319.99
2013-03-17,Su,BK-R89B-44,Road,"Road-250 Black, 44",Black,U,AW00023776,1975,Gen X,F,2443.35,1,2443.35
2013-03-17,Su,BK-M38S-40,Mountain,"Mountain-400-W Silver, 40",Silver,W,AW00028904,1956,Boomers,M,769.49,1,769.49
2013-03-17,Su,BK-M18B-44,Mountain,"Mountain-500 Black, 44",Black,U,AW00015860,1978,Gen X,M,539.99,1,539.99
2013-03-17,Su,BK-M38S-40,Mountain,"Mountain-400-W Silver, 40",Silver,W,AW00013938,1973,Gen X,M,769.49,1,769.49
2013-03-17,Su,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00012189,1971,Gen X,F,2294.99,1,2294.99
2013-03-17,Su,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00012710,1946,Boomers,M,2319.99,1,2319.99
2013-03-17,Su,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00018739,1972,Gen X,F,1700.99,1,1700.99
2013-03-17,Su,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00026774,1979,Gen X,F,539.99,1,539.99
2013-03-17,Su,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00018737,1965,Boomers,M,2443.35,1,2443.35
2013-03-17,Su,BK-R89R-58,Road,"Road-250 Red, 58",Red,U,AW00018747,1961,Boomers,F,2443.35,1,2443.35
2013-03-17,Su,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00018710,1975,Gen X,M,2443.35,1,2443.35
2013-03-17,Su,BK-T18Y-44,Touring,"Touring-3000 Yellow, 44",Yellow,U,AW00028841,1977,Gen X,M,742.35,1,742.35
2013-03-17,Su,BK-T18Y-50,Touring,"Touring-3000 Yellow, 50",Yellow,U,AW00016754,1978,Gen X,M,742.35,1,742.35
2013-03-17,Su,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00011906,1972,Gen X,F,2319.99,1,2319.99
2013-03-17,Su,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00024734,1972,Gen X,M,2384.07,1,2384.07
2013-03-17,Su,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00021903,1962,Boomers,M,539.99,1,539.99
2013-03-18,Mo,BK-R89B-44,Road,"Road-250 Black, 44",Black,U,AW00018495,1969,Gen X,M,2443.35,1,2443.35
2013-03-18,Mo,BK-R89R-58,Road,"Road-250 Red, 58",Red,U,AW00018496,1969,Gen X,M,2443.35,1,2443.35
2013-03-18,Mo,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00016515,1985,Millenial,M,1120.49,1,1120.49
2013-03-18,Mo,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00024889,1981,Millenial,F,1120.49,1,1120.49
2013-03-18,Mo,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00011575,1970,Gen X,M,2294.99,1,2294.99
2013-03-18,Mo,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00011564,1972,Gen X,M,2319.99,1,2319.99
2013-03-18,Mo,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00021103,1969,Gen X,M,1700.99,1,1700.99
2013-03-18,Mo,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00017635,1977,Gen X,M,1700.99,1,1700.99
2013-03-18,Mo,BK-M18B-42,Mountain,"Mountain-500 Black, 42",Black,U,AW00014956,1968,Gen X,F,539.99,1,539.99
2013-03-18,Mo,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00027937,1950,Boomers,F,2443.35,1,2443.35
2013-03-18,Mo,BK-R89B-52,Road,"Road-250 Black, 52",Black,U,AW00012323,1962,Boomers,M,2443.35,1,2443.35
2013-03-18,Mo,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00011603,1982,Millenial,M,2319.99,1,2319.99
2013-03-18,Mo,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00013560,1980,Gen X,M,2319.99,1,2319.99
2013-03-18,Mo,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00020664,1973,Gen X,M,1700.99,1,1700.99
2013-03-18,Mo,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00012765,1959,Boomers,F,1700.99,1,1700.99
2013-03-18,Mo,BK-M18B-40,Mountain,"Mountain-500 Black, 40",Black,U,AW00013066,1980,Gen X,M,539.99,1,539.99
2013-03-18,Mo,BK-M18S-48,Mountain,"Mountain-500 Silver, 48",Silver,U,AW00019021,1963,Boomers,F,564.99,1,564.99
2013-03-18,Mo,BK-M38S-40,Mountain,"Mountain-400-W Silver, 40",Silver,W,AW00013890,1977,Gen X,F,769.49,1,769.49
2013-03-18,Mo,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00012169,1972,Gen X,F,2294.99,1,2294.99
2013-03-18,Mo,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00012172,1972,Gen X,M,2294.99,1,2294.99
2013-03-18,Mo,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00012184,1966,Gen X,M,2294.99,1,2294.99
2013-03-18,Mo,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00012112,1955,Boomers,F,2294.99,1,2294.99
2013-03-18,Mo,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00011888,1969,Gen X,M,2319.99,1,2319.99
2013-03-18,Mo,BK-R89B-52,Road,"Road-250 Black, 52",Black,U,AW00018693,1974,Gen X,F,2443.35,1,2443.35
2013-03-18,Mo,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00028935,1980,Gen X,M,2384.07,1,2384.07
2013-03-18,Mo,BK-T44U-46,Touring,"Touring-2000 Blue, 46",Blue,U,AW00025204,1956,Boomers,F,1214.85,1,1214.85
2013-03-18,Mo,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00022042,1983,Millenial,F,539.99,1,539.99
2013-03-18,Mo,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00019549,1964,Boomers,M,1120.49,1,1120.49
2013-03-18,Mo,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00014735,1959,Boomers,F,1120.49,1,1120.49
2013-03-18,Mo,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00013148,1985,Millenial,M,1120.49,1,1120.49
2013-03-18,Mo,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00015114,1957,Boomers,F,2384.07,1,2384.07
2013-03-19,Tu,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00018487,1962,Boomers,F,2443.35,1,2443.35
2013-03-19,Tu,BK-R89R-58,Road,"Road-250 Red, 58",Red,U,AW00018493,1969,Gen X,F,2443.35,1,2443.35
2013-03-19,Tu,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00012805,1973,Gen X,M,2319.99,1,2319.99
2013-03-19,Tu,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00012316,1964,Boomers,M,2319.99,1,2319.99
2013-03-19,Tu,BK-M18B-44,Mountain,"Mountain-500 Black, 44",Black,U,AW00014952,1970,Gen X,F,539.99,1,539.99
2013-03-19,Tu,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00016408,1970,Gen X,M,2443.35,1,2443.35
2013-03-19,Tu,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00020052,1977,Gen X,M,2443.35,1,2443.35
2013-03-19,Tu,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00011609,1981,Millenial,M,2294.99,1,2294.99
2013-03-19,Tu,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00016895,1957,Boomers,F,1700.99,1,1700.99
2013-03-19,Tu,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00016363,1960,Boomers,F,2443.35,1,2443.35
2013-03-19,Tu,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00014107,1981,Millenial,F,769.49,1,769.49
2013-03-19,Tu,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00012143,1971,Gen X,M,2294.99,1,2294.99
2013-03-19,Tu,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00018722,1974,Gen X,M,1700.99,1,1700.99
2013-03-19,Tu,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00011007,1969,Gen X,M,2384.07,1,2384.07
2013-03-19,Tu,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00011011,1969,Gen X,M,2384.07,1,2384.07
2013-03-19,Tu,BK-T44U-50,Touring,"Touring-2000 Blue, 50",Blue,U,AW00023267,1966,Gen X,M,1214.85,1,1214.85
2013-03-19,Tu,BK-T44U-60,Touring,"Touring-2000 Blue, 60",Blue,U,AW00025339,1965,Boomers,M,1214.85,1,1214.85
2013-03-19,Tu,BK-T79Y-54,Touring,"Touring-1000 Yellow, 54",Yellow,U,AW00029256,1961,Boomers,M,2384.07,1,2384.07
2013-03-19,Tu,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00019547,1974,Gen X,F,1120.49,1,1120.49
2013-03-19,Tu,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00018571,1972,Gen X,M,1120.49,1,1120.49
2013-03-19,Tu,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00022478,1971,Gen X,F,539.99,1,539.99
2013-03-19,Tu,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00025739,1963,Boomers,M,539.99,1,539.99
2013-03-19,Tu,BK-T79Y-50,Touring,"Touring-1000 Yellow, 50",Yellow,U,AW00015100,1952,Boomers,F,2384.07,1,2384.07
2013-03-19,Tu,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00024110,1984,Millenial,F,2384.07,1,2384.07
2013-03-20,We,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00024904,1984,Millenial,F,1120.49,1,1120.49
2013-03-20,We,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00011571,1971,Gen X,M,2294.99,1,2294.99
2013-03-20,We,BK-M38S-46,Mountain,"Mountain-400-W Silver, 46",Silver,W,AW00013927,1969,Gen X,M,769.49,1,769.49
2013-03-20,We,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00012017,1982,Millenial,M,2294.99,1,2294.99
2013-03-20,We,BK-T44U-46,Touring,"Touring-2000 Blue, 46",Blue,U,AW00026930,1966,Gen X,F,1214.85,1,1214.85
2013-03-20,We,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00016701,1980,Gen X,F,769.49,1,769.49
2013-03-20,We,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00016741,1946,Boomers,M,2443.35,1,2443.35
2013-03-20,We,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00018731,1964,Boomers,M,2443.35,1,2443.35
2013-03-20,We,BK-R89B-52,Road,"Road-250 Black, 52",Black,U,AW00018718,1970,Gen X,F,2443.35,1,2443.35
2013-03-20,We,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00022543,1979,Gen X,M,539.99,1,539.99
2013-03-20,We,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00024960,1951,Boomers,F,539.99,1,539.99
2013-03-20,We,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00019725,1958,Boomers,F,1120.49,1,1120.49
2013-03-20,We,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00019537,1971,Gen X,F,1120.49,1,1120.49
2013-03-20,We,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00021064,1972,Gen X,F,539.99,1,539.99
2013-03-20,We,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00025727,1967,Gen X,F,539.99,1,539.99
2013-03-20,We,BK-T18U-50,Touring,"Touring-3000 Blue, 50",Blue,U,AW00013968,1970,Gen X,F,742.35,1,742.35
2013-03-21,Th,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00012754,1981,Millenial,F,2294.99,1,2294.99
2013-03-21,Th,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00023763,1978,Gen X,M,1700.99,1,1700.99
2013-03-21,Th,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00020323,1969,Gen X,M,2443.35,1,2443.35
2013-03-21,Th,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00011540,1970,Gen X,M,2294.99,1,2294.99
2013-03-21,Th,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00011536,1969,Gen X,M,2294.99,1,2294.99
2013-03-21,Th,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00012103,1960,Boomers,F,2319.99,1,2319.99
2013-03-21,Th,BK-R89B-52,Road,"Road-250 Black, 52",Black,U,AW00018691,1980,Gen X,F,2443.35,1,2443.35
2013-03-21,Th,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00020423,1963,Boomers,F,539.99,1,539.99
2013-03-21,Th,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00026768,1963,Boomers,F,539.99,1,539.99
2013-03-21,Th,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00018736,1970,Gen X,F,2443.35,1,2443.35
2013-03-21,Th,BK-R89R-58,Road,"Road-250 Red, 58",Red,U,AW00016745,1948,Boomers,F,2443.35,1,2443.35
2013-03-21,Th,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00011465,1976,Gen X,M,2319.99,1,2319.99
2013-03-21,Th,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00011759,1980,Gen X,F,2294.99,1,2294.99
2013-03-21,Th,BK-T44U-50,Touring,"Touring-2000 Blue, 50",Blue,U,AW00025198,1965,Boomers,F,1214.85,1,1214.85
2013-03-21,Th,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00024680,1956,Boomers,M,2384.07,1,2384.07
2013-03-21,Th,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00021940,1965,Boomers,M,539.99,1,539.99
2013-03-21,Th,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00025048,1978,Gen X,F,539.99,1,539.99
2013-03-21,Th,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00019678,1977,Gen X,M,1120.49,1,1120.49
2013-03-21,Th,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00019496,1984,Millenial,M,1120.49,1,1120.49
2013-03-21,Th,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00022486,1970,Gen X,M,539.99,1,539.99
2013-03-21,Th,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00025655,1974,Gen X,F,539.99,1,539.99
2013-03-21,Th,BK-T79Y-54,Touring,"Touring-1000 Yellow, 54",Yellow,U,AW00012328,1955,Boomers,M,2384.07,1,2384.07
2013-03-21,Th,BK-T79U-60,Touring,"Touring-1000 Blue, 60",Blue,U,AW00014773,1973,Gen X,M,2384.07,1,2384.07
2013-03-22,Fr,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00016517,1981,Millenial,F,1120.49,1,1120.49
2013-03-22,Fr,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00012128,1967,Gen X,F,2319.99,1,2319.99
2013-03-22,Fr,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00012335,1959,Boomers,M,2319.99,1,2319.99
2013-03-22,Fr,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00012174,1966,Gen X,M,2294.99,1,2294.99
2013-03-22,Fr,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00012116,1956,Boomers,F,2319.99,1,2319.99
2013-03-22,Fr,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00026757,1964,Boomers,M,539.99,1,539.99
2013-03-22,Fr,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00018738,1974,Gen X,F,2443.35,1,2443.35
2013-03-22,Fr,BK-R89B-44,Road,"Road-250 Black, 44",Black,U,AW00018706,1974,Gen X,M,2443.35,1,2443.35
2013-03-22,Fr,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00011751,1976,Gen X,F,2319.99,1,2319.99
2013-03-22,Fr,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00011914,1979,Gen X,F,2294.99,1,2294.99
2013-03-22,Fr,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00011895,1975,Gen X,M,2319.99,1,2319.99
2013-03-22,Fr,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00022368,1975,Gen X,M,539.99,1,539.99
2013-03-22,Fr,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00019701,1960,Boomers,F,1120.49,1,1120.49
2013-03-22,Fr,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00022656,1969,Gen X,M,1120.49,1,1120.49
2013-03-22,Fr,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00026987,1984,Millenial,M,1120.49,1,1120.49
2013-03-22,Fr,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00015931,1960,Boomers,M,539.99,1,539.99
2013-03-22,Fr,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00022479,1972,Gen X,F,539.99,1,539.99
2013-03-22,Fr,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00029412,1973,Gen X,F,539.99,1,539.99
2013-03-22,Fr,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00022473,1972,Gen X,M,539.99,1,539.99
2013-03-22,Fr,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00012335,1959,Boomers,M,2384.07,1,2384.07
2013-03-22,Fr,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00015080,1986,Millenial,F,2384.07,1,2384.07
2013-03-23,Sa,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00011582,1974,Gen X,F,2294.99,1,2294.99
2013-03-23,Sa,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00011576,1970,Gen X,M,2294.99,1,2294.99
2013-03-23,Sa,BK-R89B-44,Road,"Road-250 Black, 44",Black,U,AW00019500,1974,Gen X,M,2443.35,1,2443.35
2013-03-23,Sa,BK-M18B-48,Mountain,"Mountain-500 Black, 48",Black,U,AW00015763,1980,Gen X,M,539.99,1,539.99
2013-03-23,Sa,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00013906,1976,Gen X,F,769.49,1,769.49
2013-03-23,Sa,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00013986,1985,Millenial,F,769.49,1,769.49
2013-03-23,Sa,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00022951,1969,Gen X,F,1700.99,1,1700.99
2013-03-23,Sa,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00022954,1968,Gen X,M,1700.99,1,1700.99
2013-03-23,Sa,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00028953,1983,Millenial,F,2384.07,1,2384.07
